name,g,ab,r,hr,rbi,sb,avg,obp,r_score,hr_score,rbi_score,sb_score,avg_score,obp_score,total_score
Stephen Lombardozzi,126,384,51.4285714286,3.85714285714,34.7142857143,6.42857142857,0.2734375,0.317073170732,-1.30088475184,-1.38414135615,-1.57791035035,-0.441148604578,0.222003214466,-0.443271125876,-4.92535297433
Tyler Greene,116,305,47.4827586207,15.3620689655,41.8965517241,16.7586206897,0.229508196721,0.274390243902,-1.50493637919,-0.318043912813,-1.28374915658,0.380993687783,-1.18146421391,-1.69922493943,-5.60642491414
Greg Dobbs,120,319,35.1,6.75,52.65,5.4,0.28526645768,0.312865497076,-2.1452916547,-1.11607639208,-0.843324480342,-0.523009983045,0.59991853697,-0.567082780011,-4.59486675321
Joaquin Arias,112,319,43.3928571429,7.23214285714,49.1785714286,7.23214285714,0.269592476489,0.304093567251,-1.71643933002,-1.07139889806,-0.985502390666,-0.377194402651,0.0991611738185,-0.825198601344,-4.87657244892
Clint Barmes,144,455,38.25,9.0,50.625,0.0,0.228571428571,0.272164948454,-1.98239426006,-0.907581420017,-0.926261594697,-0.952782219996,-1.21139238231,-1.76470471116,-7.74511658824
Josh Thole,104,321,37.3846153846,1.55769230769,32.7115384615,0.0,0.233644859813,0.294285714286,-2.02714629155,-1.59721863529,-1.65993606784,-0.952782219996,-1.04930477868,-1.11379667205,-8.40018466542
Jason Castro,87,257,54.0,11.1724137931,54.0,0.0,0.256809338521,0.334470989761,-1.16790728682,-0.706275929752,-0.788033070771,-0.952782219996,-0.309238605623,0.068663241815,-3.85557387114
Elliot Johnson,123,297,42.1463414634,7.90243902439,43.4634146341,23.7073170732,0.242424242424,0.303680981595,-1.78090096702,-1.00928628444,-1.21957577961,0.934022722716,-0.768818255643,-0.837339018298,-4.6818975823
Brandon Crawford,143,435,49.8461538462,4.53146853147,50.979020979,1.13286713287,0.248275862069,0.303797468354,-1.382717038,-1.32165535054,-0.911762099181,-0.862620212244,-0.581868840067,-0.833911371684,-5.89453491172
Brendan Ryan,141,407,48.2553191489,3.44680851064,35.6170212766,12.6382978723,0.194103194103,0.277056277056,-1.46498460228,-1.42216475531,-1.54093737131,0.0530676962725,-2.31259455898,-1.62077637099,-8.3083899626
Tony Gwynn,103,259,45.6116504854,0.0,26.7378640777,20.4466019417,0.23166023166,0.276363636364,-1.60169785231,-1.74156130826,-1.90459745821,0.674510716032,-1.11271031353,-1.64115746442,-7.3272136807
Daniel Descalso,143,374,46.4475524476,4.53146853147,29.4545454545,6.7972027972,0.227272727273,0.303102625298,-1.55847047079,-1.32165535054,-1.7933314266,-0.411810173484,-1.25288370669,-0.854357270102,-7.1925083982
Brian Bogusevic,146,355,43.2739726027,7.76712328767,31.0684931507,16.6438356164,0.202816901408,0.29702970297,-1.72258726076,-1.02182524032,-1.7272296169,0.37185823636,-2.03420625162,-1.03305424625,-7.16704437949
Alexi Amarista,106,275,55.0188679245,7.64150943396,48.9056603774,12.2264150943,0.24,0.28231292517,-1.11521810256,-1.03346517673,-0.996679899339,0.0202869957423,-0.846268727811,-1.46609842982,-5.43744334053
Luis Valbuena,90,265,46.8,7.2,50.4,0.0,0.218867924528,0.310231023102,-1.54024418887,-1.07437739766,-0.935476829626,-0.952782219996,-1.52140303236,-0.644602713151,-6.66888638167
Jesus Flores,83,277,42.9397590361,11.7108433735,50.7469879518,1.95180722892,0.212996389892,0.248299319728,-1.73987060021,-0.656382658499,-0.921265382989,-0.797442857242,-1.70898869847,-2.46695569621,-8.29090589362
