name,g,ab,r,hr,rbi,sb,avg,obp,r_score,hr_score,rbi_score,sb_score,avg_score,obp_score,total_score
Wilson Valdez,111,333,54.0,5.83783783784,51.0810810811,10.2162162162,0.258258258258,0.306179775281,-1.16156237022,-1.13492351038,-1.02040797359,-0.0771237311196,-0.38865459121,-0.961005988594,-4.74367816511
Tony Gwynn,117,289,41.5384615385,4.15384615385,27.6923076923,23.5384615385,0.204152249135,0.30421686747,-1.78103478723,-1.29708334935,-2.03785984617,0.979582126987,-2.3575478762,-1.01976908359,-7.51371281555
Eric Hinske,131,281,46.9923664122,13.6030534351,63.0687022901,0.0,0.256227758007,0.3375,-1.50991708818,-0.387172721085,-0.498925831533,-0.887462773994,-0.462543580149,-0.0233800185312,-3.76940201347
Bengie Molina,118,377,37.0677966102,6.86440677966,49.4237288136,0.0,0.249336870027,0.296836982968,-2.00327489164,-1.03607013961,-1.09250564798,-0.887462773994,-0.713299887857,-1.24069889577,-6.97331223685
Xavier Nady,119,317,44.9243697479,8.16806722689,44.9243697479,0.0,0.255520504732,0.306358381503,-1.61271875236,-0.910534265407,-1.28823550652,-0.887462773994,-0.488280208058,-0.955659097451,-6.14289060378
Gerald Laird,89,270,40.0449438202,9.10112359551,45.5056179775,5.4606741573,0.207407407407,0.262798634812,-1.85527867242,-0.820685680092,-1.26295020874,-0.454328100997,-2.23909413385,-2.25969666783,-8.89203346393
Lou Marson,87,262,54.0,5.58620689655,40.9655172414,14.8965517241,0.19465648855,0.27397260274,-1.16156237022,-1.15915429091,-1.46045240003,0.294115337783,-2.70309432391,-1.92518430046,-8.11533234774
Jose Lopez,150,593,52.92,10.8,62.64,3.24,0.239460370995,0.270096463023,-1.21524997969,-0.657092518195,-0.517575118546,-0.630469534682,-1.07270123602,-2.04122335494,-6.13431174207
Reid Brignac,113,301,55.9115044248,11.4690265487,64.5132743363,4.30088495575,0.255813953488,0.306748466258,-1.06654005256,-0.592668662403,-0.436084462767,-0.546321305881,-0.477601740074,-0.94398122477,-4.06319744846
Luis Valbuena,91,275,39.1648351648,3.56043956044,42.7252747253,1.78021978022,0.192727272727,0.272727272727,-1.89902953333,-1.35422538785,-1.38389992258,-0.746257697449,-2.77329761813,-1.96246544296,-10.1191756023
Cesar Izturis,150,473,45.36,1.08,30.24,11.88,0.23044397463,0.276679841897,-1.59106324601,-1.59307910876,-1.92703084859,0.0548457701484,-1.40080383581,-1.8441383385,-8.30126960752
Humberto Quintero,88,265,23.9318181818,7.36363636364,36.8181818182,0.0,0.233962264151,0.261818181818,-2.65627422491,-0.987996868395,-1.64086862461,-0.887462773994,-1.27277486593,-2.28904825129,-9.73442560913
Josh Wilson,108,361,33.0,3.0,37.5,7.5,0.227146814404,0.278350515464,-2.20548811,-1.40819286865,-1.61120836093,-0.292571016328,-1.5207860103,-1.79412378919,-8.8323701554
Pedro Feliz,137,409,42.5693430657,5.91240875912,47.299270073,1.18248175182,0.21760391198,0.240093240093,-1.72978889385,-1.12774270972,-1.1849232574,-0.79366962096,-1.86804792827,-2.93942256188,-9.64359497208
Wes Helms,127,254,31.8897637795,5.10236220472,49.7480314961,0.0,0.220472440945,0.299651567944,-2.26067878466,-1.20574607522,-1.07839792347,-0.887462773994,-1.76366345218,-1.15643934808,-8.3523883576
Tommy Manzella,83,258,33.1807228916,1.95180722892,40.9879518072,0.0,0.22480620155,0.26714801444,-2.19650423961,-1.50912850425,-1.45947645782,-0.887462773994,-1.60595985708,-2.12949034493,-9.78802217769
